"REF_DATE","GEO","DGUID","Measure","Sex at birth","Age group","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277878016","9.1.3.2.2","","x","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277878017","9.1.3.2.3","","x","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277878018","9.1.3.3.1","24.6","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277878019","9.1.3.3.2","16.7","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277878020","9.1.3.3.3","34.7","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277878021","9.1.3.4.1","33.7","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878022","9.1.3.4.2","22.3","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Overall","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878023","9.1.3.4.3","47.6","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277878024","9.2.1.1.1","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878025","9.2.1.1.2","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878026","9.2.1.1.3","0.8","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277878027","9.2.1.2.1","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277878028","9.2.1.2.2","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277878029","9.2.1.2.3","4.1","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277878030","9.2.1.3.1","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277878031","9.2.1.3.2","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277878032","9.2.1.3.3","1.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277878033","9.2.1.4.1","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878034","9.2.1.4.2","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878035","9.2.1.4.3","3.7","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277878036","9.2.2.1.1","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878037","9.2.2.1.2","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878038","9.2.2.1.3","1.7","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277878039","9.2.2.2.1","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277878040","9.2.2.2.2","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277878041","9.2.2.2.3","9.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277878042","9.2.2.3.1","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277878043","9.2.2.3.2","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277878044","9.2.2.3.3","2.7","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277878045","9.2.2.4.1","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878046","9.2.2.4.2","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Males","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878047","9.2.2.4.3","7.7","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 1 and over","Percent","Percent","239","units","0","v1277878048","9.2.3.1.1","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878049","9.2.3.1.2","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878050","9.2.3.1.3","1.4","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 1 to 19","Percent","Percent","239","units","0","v1277878051","9.2.3.2.1","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277878052","9.2.3.2.2","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277878053","9.2.3.2.3","7.1","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 20 to 59","Percent","Percent","239","units","0","v1277878054","9.2.3.3.1","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277878055","9.2.3.3.2","0.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277878056","9.2.3.3.3","2.1","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 60 and over","Percent","Percent","239","units","0","v1277878057","9.2.3.4.1","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878058","9.2.3.4.2","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Infection","Females","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878059","9.2.3.4.3","7.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","Percent","Percent","239","units","0","v1277878060","9.3.1.1.1","21.1","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878061","9.3.1.1.2","17.6","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878062","9.3.1.1.3","25.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","Percent","Percent","239","units","0","v1277878063","9.3.1.2.1","","x","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277878064","9.3.1.2.2","","x","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277878065","9.3.1.2.3","","x","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","Percent","Percent","239","units","0","v1277878066","9.3.1.3.1","20.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277878067","9.3.1.3.2","14.6","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277878068","9.3.1.3.3","27.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","Percent","Percent","239","units","0","v1277878069","9.3.1.4.1","38.9","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878070","9.3.1.4.2","29.8","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Both sexes","Ages 60 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878071","9.3.1.4.3","49.1","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","Percent","Percent","239","units","0","v1277878072","9.3.2.1.1","18.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878073","9.3.2.1.2","12.3","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 1 and over","High 95% confidence interval, percent","Percent","239","units","0","v1277878074","9.3.2.1.3","26.0","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","Percent","Percent","239","units","0","v1277878075","9.3.2.2.1","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","Low 95% confidence interval, percent","Percent","239","units","0","v1277878076","9.3.2.2.2","0.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 1 to 19","High 95% confidence interval, percent","Percent","239","units","0","v1277878077","9.3.2.2.3","9.0","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Percent","Percent","239","units","0","v1277878078","9.3.2.3.1","14.9","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","Low 95% confidence interval, percent","Percent","239","units","0","v1277878079","9.3.2.3.2","8.2","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 20 to 59","High 95% confidence interval, percent","Percent","239","units","0","v1277878080","9.3.2.3.3","25.5","","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Percent","Percent","239","units","0","v1277878081","9.3.2.4.1","44.1","E","","","1"
"2021","Territories","2016A00016","Antibody seroprevalence - Vaccination","Males","Ages 60 and over","Low 95% confidence interval, percent","Percent","239","units","0","v1277878082","9.3.2.4.2","30.5","E","","","1"
